time_recv,packet_time,igniterarmed,ignitercurrent0,ignitercurrent1,igniterinternalstate0,igniterinternalstate1,alarminternalstate,solenoidinternalstategn2fill,solenoidinternalstategn2vent,solenoidinternalstategn2disconnect,solenoidinternalstatemvasfill,solenoidinternalstatemvasvent,solenoidinternalstatemvasopen,solenoidinternalstatemvasclose,solenoidinternalstateloxvent,solenoidinternalstatelngvent,supplyvoltage0,supplyvoltage1,supplyvoltage,solenoidcurrentgn2fill,solenoidcurrentgn2vent,solenoidcurrentgn2disconnect,solenoidcurrentmvasfill,solenoidcurrentmvasvent,solenoidcurrentmvasopen,solenoidcurrentmvasclose,solenoidcurrentloxvent,solenoidcurrentlngvent,temperatureengine1,temperatureengine2,pressuregn2,pressurevent,pressureloxinjtee,pressureloxmvas
1771701768.5887349,29945808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,279.9064022541046,11.9,422.4216002464294
1771701768.5385137,29945708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.810800552368164,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,282.33839812278745,11.9,422.907981300354
1771701768.4889088,29945608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.80459976196289,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.33841171264646,279.9064022541046,11.9,424.8535961151123
1771701768.4388425,29945508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.810800552368164,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.527194404602,276.98800268173215,11.9,424.8535961151123
1771701768.388984,29945408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,277.9608100891113,11.9,423.39440765380857
1771701768.3386846,29945308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.77359962463379,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,277.9608100891113,11.9,422.907981300354
1771701768.2891133,29945208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.77359962463379,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.5000018119812,280.63599648475645,11.9,423.1511944770813
1771701768.2384498,29945108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,280.87920966148374,11.9,423.39440765380857
1771701768.1888611,29945008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.80459976196289,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,282.33839812278745,11.9,424.1240018844604
1771701768.1387072,29944908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.823200225830078,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,279.419998550415,11.9,425.3400224685669
1771701768.088765,29944808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.816999435424805,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.7704075813293,277.717596912384,11.9,423.63762083053587
1771701768.0385754,29944708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.77359962463379,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,277.717596912384,11.9,422.6648134231567
1771701767.988686,29944608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.77359962463379,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.7704075813293,279.419998550415,11.9,421.93521919250486
1771701767.938564,29944508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.792200088500977,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,279.9064022541046,11.9,422.4216002464294
1771701767.889253,29944408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,280.87920966148374,11.9,424.1240018844604
1771701767.8387282,29944308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,280.63599648475645,11.9,418.28720273971555
1771701767.7888823,29944208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,278.69040431976316,11.9,423.88078870773313
1771701767.7389061,29944108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.80459976196289,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.527194404602,277.47440638542173,11.9,425.82640352249143
1771701767.6888015,29944008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.792200088500977,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.527194404602,277.47440638542173,11.9,422.4216002464294
1771701767.6388493,29943908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.77359962463379,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,432.39279689788816,276.2584084510803,11.9,423.39440765380857
1771701767.5892105,29943808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.779800415039062,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,431.17682161331174,287.68879356384275,11.9,422.907981300354
1771701767.5383837,29943708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,280.39280595779417,11.9,420.4759854316711
1771701767.4884908,29943608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.82940101623535,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.33841171264646,279.9064022541046,11.9,421.69200601577757
1771701767.438398,29943508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.04081335067747,273.8263899326324,11.9,425.3400224685669
1771701767.3887875,29943408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,430.44718208312986,277.23119320869444,11.9,422.6648134231567
1771701767.3388464,29943308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.792200088500977,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.12239112854,280.63599648475645,11.9,422.6648134231567
1771701767.288574,29943208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.792200088500977,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.5815795898437,277.23119320869444,11.9,426.312784576416
1771701767.238691,29943108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.792200088500977,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,432.14958372116087,283.5543960571289,11.9,423.63762083053587
1771701767.188825,29943008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,281.8519944190979,11.9,421.44879283905027
1771701767.1385345,29942908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.82940101623535,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,279.6631890773773,11.9,424.8535961151123
1771701767.088666,29942808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,430.93360843658445,286.4727956295013,11.9,421.205579662323
1771701767.0507674,29942708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.785999298095703,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,431.6632026672363,277.47440638542173,11.9,421.205579662323
1771701766.98861,29942608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.77359962463379,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,431.9064158439636,275.28560104370115,11.9,423.63762083053587
1771701766.9393017,29942508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.80459976196289,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.5815795898437,281.3655907154083,11.9,421.69200601577757
1771701766.8888855,29942408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.816999435424805,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.5815795898437,281.122400188446,11.9,422.1783870697021
1771701766.8389711,29942308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,273.8263899326324,11.9,423.63762083053587
1771701766.78852,29942208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,431.419989490509,284.52720346450803,11.9,418.7735837936401
1771701766.7387214,29942108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.12239112854,276.2584084510803,11.9,423.1511944770813
1771701766.6885545,29942008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.810800552368164,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,275.7720047473907,11.9,420.9624117851257
1771701766.638863,29941908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.816999435424805,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.0136207580566,280.1495927810669,11.9,421.205579662323
1771701766.5966978,29941808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.810800552368164,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.2567886352539,280.87920966148374,11.9,424.610382938385
1771701766.538913,29941708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.779800415039062,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,278.44719114303587,11.9,419.98960437774656
1771701766.4883995,29941608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.779800415039062,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.09519853591917,279.17680802345274,11.9,423.1511944770813
1771701766.438611,29941508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.80459976196289,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,277.47440638542173,11.9,427.28559198379514
1771701766.3888125,29941408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.527194404602,277.9608100891113,11.9,419.2600101470947
1771701766.3385963,29941308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,264.82800068855283,11.9,421.205579662323
1771701766.28839,29941208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,440.4183787345886,289.87759890556333,11.9,428.5016125679016
1771701766.2385898,29941108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8690000176429749,22.77359962463379,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,430.44718208312986,248.77679171562195,11.9,420.9624117851257
1771701766.1888943,29941008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.9591902732849,283.5543960571289,11.9,432.39279689788816
1771701766.138874,29940908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.79840087890625,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,276.015195274353,11.9,419.98960437774656
1771701766.088623,29940808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,432.8791779518127,315.1704102993011,11.9,420.7191986083984
1771701766.039035,29940708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8566000461578369,22.816999435424805,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,445.7687968254089,238.31919136047364,11.9,423.1511944770813
1771701765.9889247,29940608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.779800415039062,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,427.28559198379514,310.3063959121704,11.9,423.39440765380857
1771701765.938144,29940508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.77359962463379,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,442.6072067260742,292.0664042472839,11.9,423.39440765380857
1771701765.8885548,29940408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.79840087890625,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,430.2040142059326,288.9047914981842,11.9,428.2583993911743
1771701765.8388355,29940308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.33841171264646,279.9064022541046,11.9,423.88078870773313
1771701765.7889922,29940208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.810800552368164,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,449.9031943321228,283.3112055301666,11.9,422.907981300354
1771701765.7388234,29940108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8566000461578369,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.6088174819946,238.07600083351136,11.9,420.7191986083984
1771701765.6885831,29940008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.785999298095703,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,264.098406457901,11.9,428.98799362182615
1771701765.6395564,29939908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.785999298095703,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.7432149887085,291.09359683990476,11.9,423.39440765380857
1771701765.5885248,29939808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8752000331878662,22.835599899291992,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,433.8519853591919,277.23119320869444,11.9,424.8535961151123
1771701765.5385857,29939708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,441.39118614196775,301.5511971950531,11.9,423.39440765380857
1771701765.488689,29939608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.77359962463379,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,429.47441997528074,284.04079976081846,11.9,422.6648134231567
1771701765.43856,29939508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.779800415039062,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,432.63601007461546,285.0136071681976,11.9,423.1511944770813
1771701765.3885305,29939408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.779800415039062,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.04081335067747,279.9064022541046,11.9,423.63762083053587
1771701765.3394074,29939308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.80459976196289,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,282.58161129951475,11.9,425.0968092918396
1771701765.2959094,29939208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.792200088500977,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,281.122400188446,11.9,423.1511944770813
1771701765.238565,29939108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.2567886352539,282.33839812278745,11.9,422.1783870697021
1771701765.1886854,29939008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.0136207580566,279.9064022541046,11.9,423.63762083053587
1771701765.1387124,29938908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.785999298095703,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.5815795898437,278.69040431976316,11.9,423.39440765380857
1771701765.0887349,29938808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8628000020980835,22.810800552368164,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.824792766571,277.47440638542173,11.9,425.3400224685669
1771701765.038413,29938708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,281.6088038921356,11.9,422.4216002464294
1771701764.9881675,29938608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.80459976196289,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,438.22959604263303,282.0952075958252,11.9,422.907981300354
1771701764.938399,29938508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.779800415039062,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.7704075813293,281.122400188446,11.9,423.39440765380857
1771701764.8883991,29938408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.80459976196289,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,281.6088038921356,11.9,425.0968092918396
1771701764.838168,29938308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.823200225830078,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,280.63599648475645,11.9,423.63762083053587
1771701764.7886167,29938208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.785999298095703,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,278.44719114303587,11.9,421.93521919250486
1771701764.7384596,29938108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.98638286590574,280.1495927810669,11.9,422.907981300354
1771701764.6893055,29938008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.3112191200256,282.0952075958252,11.9,424.1240018844604
1771701764.6450453,29937908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.810800552368164,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.0680059432983,281.122400188446,11.9,424.1240018844604
1771701764.6443086,29937808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.810800552368164,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.04081335067747,281.3655907154083,11.9,422.4216002464294
1771701764.5385249,29937708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.79840087890625,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.7432149887085,279.6631890773773,11.9,422.1783870697021
1771701764.4885209,29937608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.80459976196289,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,278.69040431976316,11.9,423.1511944770813
1771701764.4386268,29937508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.79840087890625,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,279.6631890773773,11.9,424.3672150611877
1771701764.388414,29937408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.810800552368164,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,281.3655907154083,11.9,426.5559977531433
1771701764.3382602,29937308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.792200088500977,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.7976001739502,281.6088038921356,11.9,420.23281755447385
1771701764.2884877,29937208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9124000072479248,22.792200088500977,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.7704075813293,281.6088038921356,11.9,424.1240018844604
1771701764.2384622,29937108,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8938000202178955,22.785999298095703,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.5815795898437,281.3655907154083,11.9,420.4759854316711
1771701764.1885874,29937008,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.82940101623535,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,279.9064022541046,11.9,424.1240018844604
1771701764.1384325,29936908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.779800415039062,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,434.824792766571,275.52879157066343,11.9,423.39440765380857
1771701764.0883353,29936808,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8876000046730042,22.785999298095703,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.5000018119812,265.5575949192047,11.9,422.907981300354
1771701764.0387683,29936708,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9062000513076782,22.79840087890625,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,439.4456166267395,277.9608100891113,11.9,427.52880516052244
1771701763.9896076,29936608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.816999435424805,,0.2859500050544739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,436.28398122787473,279.9064022541046,11.9,424.610382938385
1771701763.9382486,29936508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.792200088500977,,0.28676700592041016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,442.3639935493469,282.0952075958252,11.9,424.1240018844604
1771701763.8891802,29936408,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8813999891281128,22.792200088500977,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.0136207580566,271.63760724067686,11.9,422.6648134231567
1771701763.839349,29936308,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9186000227928162,22.810800552368164,,0.28758400678634644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,437.0136207580566,286.7160088062286,11.9,427.28559198379514
1771701763.7891994,29936208,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8999999761581421,22.80459976196289,,0.2851330041885376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,435.5543869972229,284.52720346450803,11.9,424.610382938385
