time_recv, packet_time, packetrssi, packetloss, solenoidinternalstatecopvvent, solenoidinternalstatepv1, solenoidinternalstatepv2, solenoidinternalstatevent, supplyvoltage, batteryvoltage, solenoidcurrentcopvvent, solenoidcurrentpv1, solenoidcurrentpv2, solenoidcurrentvent, temperaturecopv, pressurecopv, pressurelox, pressurelng, pressureinjectorlox, pressureinjectorlng, angularvelocityx, angularvelocityy, angularvelocityz, accelerationx, accelerationy, accelerationz, magneticfieldx, magneticfieldy, magneticfieldz, temperature, altitude, ecefpositionx, ecefpositiony, ecefpositionz, ecefpositionaccuracy, ecefvelocityx, ecefvelocityy, ecefvelocityz, ecefvelocityaccuracy
1771701806.941601,30022452,0.0,0.0,False,True,True,True,23.449399948120117,1.3960000276565552,0.0,0.3284339904785156,0.32434898614883423,0.3423230051994324,36.25,3925.2818195343016,468.8727802276611,471.0616082191467,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.8911815,30022352,0.0,0.0,False,True,True,True,23.449399948120117,1.4393999576568604,0.0,0.32679998874664307,0.32271498441696167,0.3423230051994324,36.25,3926.516036224365,469.1159934043884,470.8183950424194,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.8411665,30022252,0.0,0.0,False,True,True,True,23.468000411987305,1.3898000717163086,0.0,0.3284339904785156,0.32434898614883423,0.34395700693130493,36.5,3935.153254699707,467.900018119812,468.8727802276611,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.793554,30022152,0.0,0.0,False,True,True,True,23.492799758911133,1.3835999965667725,0.0,0.32761698961257935,0.32434898614883423,0.3447740077972412,36.5,3926.516036224365,470.33201398849485,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.749214,30022052,0.0,0.0,False,True,True,True,23.542400360107422,1.408400058746338,0.0,0.3284339904785156,0.32353198528289795,0.3423230051994324,36.5,3924.0480625152586,468.8727802276611,470.8183950424194,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.6941168,30021952,0.0,0.0,False,True,True,True,23.492799758911133,1.3960000276565552,0.0,0.3284339904785156,0.32353198528289795,0.3423230051994324,35.75,3926.516036224365,468.38639917373655,471.0616082191467,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.6447492,30021852,0.0,0.0,False,True,True,True,23.437000274658203,1.3898000717163086,0.0,0.3284339904785156,0.32353198528289795,0.34395700693130493,36.0,3932.6852809906004,469.602419757843,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.5993714,30021752,0.0,0.0,False,True,True,True,23.548599243164062,1.3898000717163086,0.0,0.3284339904785156,0.32353198528289795,0.3447740077972412,36.25,3924.0480625152586,466.92721071243284,470.8183950424194,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.541196,30021652,0.0,0.0,False,True,True,True,23.443201065063477,1.3960000276565552,0.0,0.32761698961257935,0.32271498441696167,0.34314000606536865,36.25,3911.708653640747,467.900018119812,471.0616082191467,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.49152,30021552,0.0,0.0,False,True,True,True,23.449399948120117,1.4518001079559326,0.0,0.32761698961257935,0.3251659870147705,0.34640800952911377,35.75,3921.580088806152,470.08880081176756,470.8183950424194,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.4415445,30021452,0.0,0.0,False,True,True,True,23.53619956970215,1.3712000846862793,0.0,0.3284339904785156,0.3251659870147705,0.3447740077972412,35.75,3925.2818195343016,469.1159934043884,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.3911688,30021352,0.0,0.0,False,True,True,True,23.492799758911133,1.3588000535964966,0.0,0.32761698961257935,0.3251659870147705,0.34395700693130493,35.75,3925.2818195343016,470.08880081176756,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.3422928,30021252,0.0,0.0,False,True,True,True,23.548599243164062,1.4332000017166138,0.0,0.32761698961257935,0.32679998874664307,0.34314000606536865,35.75,3925.2818195343016,468.38639917373655,470.5751818656921,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.296431,30021152,0.0,0.0,False,True,True,True,23.492799758911133,1.3588000535964966,0.0,0.32679998874664307,0.32271498441696167,0.34395700693130493,35.75,3926.516036224365,467.1703785896301,470.08880081176756,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.2412636,30021052,0.0,0.0,False,True,True,True,23.468000411987305,1.3588000535964966,0.0,0.3300679922103882,0.32271498441696167,0.3423230051994324,35.75,3935.153254699707,469.3592065811157,470.8183950424194,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.1913266,30020952,0.0,0.0,False,True,True,True,23.468000411987305,1.35260009765625,0.0,0.32761698961257935,0.32434898614883423,0.34314000606536865,36.25,3930.2177669525145,468.8727802276611,470.33201398849485,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.1415956,30020852,0.0,0.0,False,True,True,True,23.443201065063477,1.3960000276565552,0.0,0.32761698961257935,0.32434898614883423,0.3423230051994324,36.0,3926.516036224365,468.38639917373655,468.8727802276611,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.0913653,30020752,0.0,0.0,False,True,True,True,23.499000549316406,1.4518001079559326,0.0,0.32761698961257935,0.32434898614883423,0.34395700693130493,36.0,3926.516036224365,469.1159934043884,470.08880081176756,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701806.0414436,30020652,0.0,0.0,False,True,True,True,23.449399948120117,1.3774000406265259,0.0,0.32761698961257935,0.32434898614883423,0.3447740077972412,36.0,3940.0887424468992,467.1703785896301,469.602419757843,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.9913769,30020552,0.0,0.0,False,True,True,True,23.418399810791016,1.3960000276565552,0.0,0.3300679922103882,0.32353198528289795,0.34395700693130493,36.0,3928.983550262451,467.1703785896301,469.3592065811157,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.9412992,30020452,0.0,0.0,False,True,True,True,23.499000549316406,1.4332000017166138,0.0,0.32679998874664307,0.3218979835510254,0.34395700693130493,36.0,3925.2818195343016,469.1159934043884,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.8914015,30020352,0.0,0.0,False,True,True,True,23.474199295043945,1.3650000095367432,0.0,0.32761698961257935,0.32353198528289795,0.3415060043334961,35.75,3926.516036224365,469.1159934043884,470.33201398849485,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.8413754,30020252,0.0,0.0,False,True,True,True,23.517601013183594,1.3712000846862793,0.0,0.3259829878807068,0.3251659870147705,0.34314000606536865,36.25,3928.983550262451,468.38639917373655,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.791359,30020152,0.0,0.0,False,True,True,True,23.492799758911133,1.3774000406265259,0.0,0.32761698961257935,0.3251659870147705,0.34314000606536865,36.25,3932.6852809906004,468.62961235046384,470.8183950424194,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.7413652,30020052,0.0,0.0,False,True,True,True,23.505199432373047,1.4021999835968018,0.0,0.32761698961257935,0.32434898614883423,0.3415060043334961,35.75,3915.4103843688963,469.3592065811157,469.602419757843,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.6915042,30019952,0.0,0.0,False,True,True,True,23.449399948120117,1.3464000225067139,0.0,0.32761698961257935,0.32271498441696167,0.34314000606536865,35.75,3926.516036224365,467.900018119812,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.641416,30019852,0.0,0.0,False,True,True,True,23.542400360107422,1.3898000717163086,0.0,0.3284339904785156,0.32434898614883423,0.34314000606536865,35.75,3933.919497680664,467.900018119812,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.5910501,30019752,0.0,0.0,False,True,True,True,23.449399948120117,1.3835999965667725,0.0,0.3284339904785156,0.32434898614883423,0.3447740077972412,36.0,3940.0887424468992,468.14318599700925,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.5413487,30019652,0.0,0.0,False,True,True,True,23.449399948120117,1.408400058746338,0.0,0.3284339904785156,0.3218979835510254,0.34395700693130493,35.75,3930.2177669525145,469.1159934043884,470.5751818656921,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.4913943,30019552,0.0,0.0,False,True,True,True,23.499000549316406,1.3712000846862793,0.0,0.32761698961257935,0.32353198528289795,0.34395700693130493,35.75,3935.153254699707,466.44078435897825,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.4415095,30019452,0.0,0.0,False,True,True,True,23.443201065063477,1.3898000717163086,0.0,0.3284339904785156,0.3251659870147705,0.3423230051994324,36.0,3943.790932846069,467.4135917663574,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.3912454,30019352,0.0,0.0,False,True,True,True,23.43079948425293,1.4146000146865845,0.0,0.32679998874664307,0.3259829878807068,0.34395700693130493,35.25,3935.153254699707,468.8727802276611,470.5751818656921,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.341183,30019252,0.0,0.0,False,True,True,True,23.499000549316406,1.3774000406265259,0.0,0.32761698961257935,0.32434898614883423,0.34395700693130493,35.75,3945.024689865112,468.8727802276611,468.62961235046384,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.2915142,30019152,0.0,0.0,False,True,True,True,23.449399948120117,1.3650000095367432,0.0,0.3292509913444519,0.32679998874664307,0.34314000606536865,35.75,3917.8783580780027,467.4135917663574,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.241476,30019052,0.0,0.0,False,True,True,True,23.548599243164062,1.4393999576568604,0.0,0.32761698961257935,0.3251659870147705,0.34395700693130493,36.0,3937.6212284088133,468.14318599700925,470.08880081176756,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.1912997,30018952,0.0,0.0,False,True,True,True,23.492799758911133,1.3898000717163086,0.0,0.3292509913444519,0.32353198528289795,0.34395700693130493,36.0,3930.2177669525145,466.92721071243284,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.141491,30018852,0.0,0.0,False,True,True,True,23.542400360107422,1.3712000846862793,0.0,0.32679998874664307,0.32353198528289795,0.34395700693130493,36.0,3925.2818195343016,468.8727802276611,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.0912905,30018752,0.0,0.0,False,True,True,True,23.492799758911133,1.3650000095367432,0.0,0.3284339904785156,0.32353198528289795,0.3447740077972412,35.75,3936.38701171875,469.1159934043884,468.8727802276611,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701805.041871,30018652,0.0,0.0,False,True,True,True,23.449399948120117,1.3650000095367432,0.0,0.3284339904785156,0.32434898614883423,0.34314000606536865,36.0,3943.790932846069,468.38639917373655,468.8727802276611,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.991429,30018552,0.0,0.0,False,True,True,True,23.46179962158203,1.3774000406265259,0.0,0.32679998874664307,0.32271498441696167,0.34395700693130493,36.0,3945.024689865112,468.62961235046384,469.602419757843,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.9414184,30018452,0.0,0.0,False,True,True,True,23.449399948120117,1.3774000406265259,0.0,0.3284339904785156,0.32434898614883423,0.3447740077972412,36.0,3938.8549854278563,468.62961235046384,468.38639917373655,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.8911557,30018352,0.0,0.0,False,True,True,True,23.449399948120117,1.3712000846862793,0.0,0.32761698961257935,0.32353198528289795,0.34395700693130493,35.75,3935.153254699707,468.62961235046384,469.3592065811157,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.842435,30018252,0.0,0.0,False,True,True,True,23.56100082397461,1.4332000017166138,0.0,0.32761698961257935,0.32353198528289795,0.34395700693130493,35.75,3933.919497680664,468.8727802276611,471.0616082191467,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.7911074,30018152,0.0,0.0,False,True,True,True,23.449399948120117,1.3588000535964966,0.0,0.3284339904785156,0.3259829878807068,0.34314000606536865,35.5,3935.153254699707,469.3592065811157,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.741508,30018052,0.0,0.0,False,True,True,True,23.542400360107422,1.3650000095367432,0.0,0.3259829878807068,0.32434898614883423,0.3447740077972412,36.0,3945.024689865112,467.6568049430847,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.6912742,30017952,0.0,0.0,False,True,True,True,23.59819984436035,1.408400058746338,0.0,0.3284339904785156,0.32434898614883423,0.34395700693130493,36.0,3943.790932846069,467.6568049430847,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.6414387,30017852,0.0,0.0,False,True,True,True,23.499000549316406,1.3835999965667725,0.0,0.3284339904785156,0.3251659870147705,0.34395700693130493,35.75,3933.919497680664,467.900018119812,470.33201398849485,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.591229,30017752,0.0,0.0,False,True,True,True,23.517601013183594,1.3774000406265259,0.0,0.32761698961257935,0.32353198528289795,0.3447740077972412,35.5,3946.258446884155,467.900018119812,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.5411792,30017652,0.0,0.0,False,True,True,True,23.492799758911133,1.3712000846862793,0.0,0.3284339904785156,0.32434898614883423,0.3415060043334961,35.5,3940.0887424468992,468.38639917373655,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.4913352,30017552,0.0,0.0,False,True,True,True,23.542400360107422,1.3835999965667725,0.0,0.3284339904785156,0.32353198528289795,0.3423230051994324,35.75,3927.749793243408,466.92721071243284,470.08880081176756,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.4415083,30017452,0.0,0.0,False,True,True,True,23.45560073852539,1.3835999965667725,0.0,0.3259829878807068,0.32434898614883423,0.34314000606536865,35.75,3935.153254699707,468.38639917373655,469.602419757843,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.3918915,30017352,0.0,0.0,False,True,True,True,23.542400360107422,1.3898000717163086,0.0,0.32761698961257935,0.3251659870147705,0.34395700693130493,35.75,3936.38701171875,467.900018119812,470.08880081176756,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.3416004,30017252,0.0,0.0,False,True,True,True,23.418399810791016,1.3650000095367432,0.0,0.32679998874664307,0.32353198528289795,0.34395700693130493,36.0,3949.9601776123045,467.4135917663574,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.291357,30017152,0.0,0.0,False,True,True,True,23.418399810791016,1.3774000406265259,0.0,0.32679998874664307,0.32353198528289795,0.3415060043334961,35.75,3922.8143054962156,468.14318599700925,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.2413201,30017052,0.0,0.0,False,True,True,True,23.542400360107422,1.3835999965667725,0.0,0.3284339904785156,0.3251659870147705,0.34314000606536865,35.75,3926.516036224365,469.1159934043884,470.8183950424194,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.1912947,30016952,0.0,0.0,False,True,True,True,23.499000549316406,1.3898000717163086,0.0,0.3284339904785156,0.32353198528289795,0.34314000606536865,35.5,3925.2818195343016,469.3592065811157,470.08880081176756,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.1412315,30016852,0.0,0.0,False,True,True,True,23.449399948120117,1.3650000095367432,0.0,0.32679998874664307,0.3251659870147705,0.34395700693130493,35.75,3941.3229591369627,468.8727802276611,468.62961235046384,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.0913885,30016752,0.0,0.0,False,True,True,True,23.579599380493164,1.3774000406265259,0.0,0.3300679922103882,0.32353198528289795,0.34395700693130493,36.0,3941.3229591369627,467.4135917663574,470.08880081176756,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701804.0409937,30016652,0.0,0.0,False,True,True,True,23.449399948120117,1.3588000535964966,0.0,0.3284339904785156,0.32434898614883423,0.3447740077972412,36.0,3925.2818195343016,468.8727802276611,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701803.991284,30016552,0.0,0.0,False,True,True,True,23.449399948120117,1.3835999965667725,0.0,0.3284339904785156,0.32434898614883423,0.34395700693130493,36.0,3946.258446884155,468.14318599700925,470.8183950424194,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701803.941396,30016452,0.0,0.0,False,True,True,True,23.505199432373047,1.3464000225067139,0.0,0.3292509913444519,0.3251659870147705,0.34314000606536865,35.75,3943.790932846069,469.1159934043884,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701803.8910105,30016352,0.0,0.0,False,True,True,True,23.492799758911133,1.3712000846862793,0.0,0.32679998874664307,0.3251659870147705,0.34395700693130493,35.75,3941.3229591369627,468.14318599700925,468.8727802276611,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701803.841491,30016252,0.0,0.0,False,True,True,True,23.492799758911133,1.3960000276565552,0.0,0.32761698961257935,0.32353198528289795,0.34314000606536865,35.5,3940.0887424468992,467.900018119812,469.602419757843,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701803.7912223,30016152,0.0,0.0,False,True,True,True,23.499000549316406,1.3650000095367432,0.0,0.3292509913444519,0.3251659870147705,0.34395700693130493,36.0,3945.024689865112,468.62961235046384,469.84558763504026,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1771701803.741302,30016052,0.0,0.0,False,True,True,True,23.51140022277832,1.3835999965667725,0.0,0.32761698961257935,0.32434898614883423,0.3423230051994324,36.0,3953.661908340454,468.8727802276611,469.1159934043884,11.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
